YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
20/08/1961,0,16.8,6.5,0.9
21/08/1961,0.4,17.3,4.4,2.2
22/08/1961,0.4,14,3.9,1.5
23/08/1961,4.4,12.7,3.5,1.2
24/08/1961,1.6,15.6,3.2,2.5
25/08/1961,0,15.5,3.5,2.2
26/08/1961,0,17.7,4.6,2.3
27/08/1961,0,18.8,3.3,2.8
28/08/1961,0,16.7,7.4,0.8
29/08/1961,0.4,12.5,3.8,1.7
30/08/1961,1.2,15.1,5.7,2.2
31/08/1961,2.1,15.5,6.3,0.9
1/09/1961,6,11.9,8.3,1
2/09/1961,21.4,16.3,7.7,1.7
3/09/1961,0,17,5,2.8
4/09/1961,0,20.7,4.5,2.3
5/09/1961,0.1,16.5,10.2,1.7
6/09/1961,0,16,2.3,2.1
7/09/1961,0,19.4,5.3,3.3
8/09/1961,0,18.7,4.3,2.8
9/09/1961,0,19.2,5,2.7
10/09/1961,0,19.4,4.6,2.7
11/09/1961,0,18.3,5.8,2.2
12/09/1961,0,19.7,3.4,2.8
13/09/1961,0,19.5,4.2,1.6
14/09/1961,4.3,17.8,11,1.4
15/09/1961,0,17.4,5.4,2.3
16/09/1961,2.5,16.9,9.7,1.7
17/09/1961,0,19.6,4.6,2.3
18/09/1961,0,19.9,5.1,2.8
19/09/1961,0,20.3,5,3
20/09/1961,0.2,22.8,3.9,2.4
21/09/1961,0,18.8,4.7,3.1
22/09/1961,0,19.1,5.1,2.4
23/09/1961,0,19.8,5.3,3.4
24/09/1961,0,27.3,4.6,3.1
25/09/1961,0,21.2,10.3,2.4
26/09/1961,0,18.5,5.4,1.8
27/09/1961,0,22,5.9,3.6
28/09/1961,0,26.2,6.7,2.5
29/09/1961,0,30.7,9.4,1.5
30/09/1961,0,33,11,1.6
1/10/1961,0,21.9,13,1.6
2/10/1961,0,19.2,4.8,3
3/10/1961,0,24.3,3.8,2.9
4/10/1961,0,25.4,6.5,3.1
5/10/1961,0,25.2,8,3.5
6/10/1961,0,27.7,6.6,3.2
7/10/1961,0,29.6,12.5,3.2
8/10/1961,0,28.6,15.6,2.1
9/10/1961,0,30.6,12.7,3.2
10/10/1961,0.8,27.7,16.8,0.3
11/10/1961,6.3,18.2,9.7,1.6
12/10/1961,0.3,21.8,7.6,3.5
13/10/1961,0,26.2,10.1,2.7
14/10/1961,0,29,10,2.7
15/10/1961,0,21.1,7.7,3.3
16/10/1961,0,22.7,6,3
17/10/1961,0,25.8,7.8,3.8
18/10/1961,0.3,31.7,9.3,3.8
19/10/1961,0,34.3,14.5,0.9
20/10/1961,0.2,29.7,19.5,0.2
21/10/1961,0.4,23.6,10.7,3.2
22/10/1961,0,23.8,7.2,3.3
23/10/1961,0,24.6,6.9,3.5
24/10/1961,0.2,21.1,10.6,0.9
25/10/1961,1.5,16.8,7,2.2
26/10/1961,0,19.1,4.1,2.7
27/10/1961,0,22.6,5.8,3.8
28/10/1961,0,27.6,6.8,3
29/10/1961,0,31,9,1.1
30/10/1961,0,35,15.1,0
31/10/1961,0,32.8,21.8,0
1/11/1961,0,22,13.1,2.2
2/11/1961,0.9,24.2,13.2,3.3
3/11/1961,0.9,28.8,11.2,4.9
4/11/1961,0,32,12.4,4.1
5/11/1961,0,36.4,14.4,3.8
6/11/1961,0,35.5,21.4,0.2
7/11/1961,0,25.7,12.5,3.8
8/11/1961,0,21.9,8.9,3
9/11/1961,0,21.3,6.7,3.5
10/11/1961,0,20.7,10,3.6
11/11/1961,0,22.9,5.2,4.4
12/11/1961,0,29.1,6.6,4.6
13/11/1961,0,32.7,9.1,2.6
14/11/1961,0,35.4,14.3,0.9
15/11/1961,0.2,24,13.9,2.6
16/11/1961,0,27.5,11.4,0.4
17/11/1961,3.5,20.3,13.5,2.4
18/11/1961,20.3,20.6,14,3.2
19/11/1961,1.4,23.1,13.2,0.5
20/11/1961,0,29.3,14.7,2.3
21/11/1961,0,31.5,14.1,5.1
22/11/1961,0,28.4,17.9,2.2
23/11/1961,0,26.5,9.5,4.4
24/11/1961,0,21.6,12.7,1.8
25/11/1961,0,24.3,7.8,4
26/11/1961,0,27.1,10,2.7
27/11/1961,0,27.9,16,0.7
28/11/1961,0,29.9,12.4,2.9
29/11/1961,0,30.2,14.1,2
30/11/1961,1.4,24.4,16.3,2.6
1/12/1961,0.5,28.3,11.8,5.3
2/12/1961,0,33.5,12.3,5.6
3/12/1961,0,37.9,16.2,3.4
4/12/1961,0,38,20,1.8
5/12/1961,0,34.7,14.4,1.1
6/12/1961,0,24.3,10,4.5
7/12/1961,0,27.3,8.4,4.7
8/12/1961,0,22.8,11.6,3.7
9/12/1961,0,25.3,10.2,3.7
10/12/1961,0,28.3,10.7,3.2
11/12/1961,0,29,13.4,4.2
12/12/1961,0,34.3,10.1,4.2
13/12/1961,0,25.2,19.2,1.2
14/12/1961,13.4,26.5,17.5,1.6
15/12/1961,6.9,27.7,17.3,3.3
16/12/1961,3.9,34.4,16,6.1
17/12/1961,0.8,30.2,20.2,4
18/12/1961,2,21.6,13.8,4.5
19/12/1961,0,20.8,6.7,3.6
20/12/1961,0,26.4,9.1,4.2
21/12/1961,0,28.6,12.4,5
22/12/1961,0,31.7,12.3,4.1
23/12/1961,0,32.4,12.8,4.6
24/12/1961,0,34.2,14.2,4.5
25/12/1961,0,35,16.7,4.9
26/12/1961,0,35.6,18,3.8
27/12/1961,0,37.2,20.2,3.3
28/12/1961,0,36.5,24.1,0.1
29/12/1961,0,28.8,14.5,3.2
30/12/1961,0,31.4,12.2,4.6
31/12/1961,0,28.2,15.7,3.8
1/01/1962,0,32,12.1,4.5
2/01/1962,0,34.9,15.1,4.1
3/01/1962,0,34.9,16.2,3.9
4/01/1962,0,30.4,13.7,4.5
5/01/1962,0,28.3,12.3,3.3
6/01/1962,0,32.7,13.7,3.8
7/01/1962,0,31.2,18.7,0.4
8/01/1962,0,34.8,17.1,3.2
9/01/1962,0,36.3,19.2,3.8
10/01/1962,0.5,33.5,19.9,3.4
11/01/1962,2.2,24,19,1.2
12/01/1962,2.5,30.6,14.2,5.3
13/01/1962,0,33.9,13.4,3.9
14/01/1962,0,38.1,16.4,2.3
15/01/1962,0,40.3,18.1,2
16/01/1962,0,38.3,23.4,1
17/01/1962,22.4,24.3,19.7,2.1
18/01/1962,24.4,31.7,17.5,2
19/01/1962,0.8,23.7,19.5,3.5
20/01/1962,0,23.5,11.9,2.7
21/01/1962,0,24.5,11.3,3.7
22/01/1962,0,26.1,9.5,4.1
23/01/1962,0,32.5,12.4,4.9
24/01/1962,0,32.7,20.3,2.1
25/01/1962,2.6,35.7,19.4,2.7
26/01/1962,1.5,28.9,15.2,2.4
27/01/1962,0.2,21.8,18,1.3
28/01/1962,1.8,24.6,16,3.2
29/01/1962,0,31.5,16.2,5.3
30/01/1962,0,34.3,17.5,4.4
31/01/1962,24.4,28.4,18,5.7
1/02/1962,0,25.5,11.1,4.7
2/02/1962,0,25.4,13.5,2.8
3/02/1962,0,27.1,12.3,2.6
4/02/1962,0,29.5,14.8,4.7
5/02/1962,0,33.1,13.6,5.4
6/02/1962,0,36.4,17.5,4.8
7/02/1962,0,39,18,4.1
8/02/1962,0,24.2,19.8,0.4
9/02/1962,0,29.2,12.4,3
10/02/1962,0,23.5,11.5,1.7
11/02/1962,0,27.1,10.4,3.8
12/02/1962,0,29.8,12.4,3.1
13/02/1962,0,34,12.4,2.3
14/02/1962,0,25,13.7,2.8
15/02/1962,0,26.4,10.7,3.3
16/02/1962,0,25.7,11.1,3.2
17/02/1962,0,29.6,12.7,2.7
18/02/1962,0,31.9,13.9,2
19/02/1962,0,31.1,18.5,1.9
20/02/1962,4.3,26.8,18.2,4.5
21/02/1962,0.1,25.2,15,3.1
22/02/1962,0,22.8,14.2,2.4
23/02/1962,0,25.2,11.2,4
24/02/1962,0,30.6,10.2,3.6
25/02/1962,0,29.9,11.8,4.1
26/02/1962,0,27.6,11.1,3.2
27/02/1962,0,33.7,11.8,3.5
28/02/1962,0,33.8,17.5,2.4
1/03/1962,0,26.3,18.3,2.8
2/03/1962,0,23.7,8.4,2.7
3/03/1962,0,24.2,10.3,3.1
4/03/1962,0,25.7,9.9,3.2
5/03/1962,0,27.9,11.9,3.8
6/03/1962,0,30.6,13.3,3.6
7/03/1962,0,30.6,15.8,2
8/03/1962,0,33.2,14.6,2.8
9/03/1962,0,32.7,17.9,2
10/03/1962,0.3,28.5,15.3,2.3
11/03/1962,0,29.5,12.4,2.5
12/03/1962,0,31.6,14.4,3
13/03/1962,0,30.7,14.8,2
14/03/1962,0.2,28.3,15.9,2.1
15/03/1962,0.7,29.2,15.5,0.8
16/03/1962,0,30.9,13.4,1.8
17/03/1962,0,31.1,15.9,0.1
18/03/1962,0.2,30.1,16,2.3
19/03/1962,0,25.6,11.9,1.7
20/03/1962,0,27.2,12,1.5
21/03/1962,0,30.5,10.8,0.9
22/03/1962,0,29,13.3,1.8
23/03/1962,0,25.8,12.2,0.3
24/03/1962,0,30.6,10.5,1.6
25/03/1962,0,30.5,14.1,2
26/03/1962,0,29.7,17.8,0.2
27/03/1962,0.2,28.8,19.2,0.8
28/03/1962,10.2,25,17.5,2.3
29/03/1962,0.5,21,13.4,1.6
30/03/1962,0,22,8.2,3.1
31/03/1962,0,25.1,9.2,2.1
1/04/1962,0,26.7,10.5,2.7
2/04/1962,0.9,28.4,13.1,0.7
3/04/1962,3.4,28,17.5,0.5
4/04/1962,0,18.9,8.3,1.9
5/04/1962,0,21.5,7.5,1
6/04/1962,0,23.2,8.6,2.1
7/04/1962,0,24.3,7.8,1.7
8/04/1962,0,23.8,8,1.2
9/04/1962,0,22.7,13.1,0.3
10/04/1962,0,21.5,7.6,1.5
11/04/1962,0,22.7,6.6,1.8
12/04/1962,0,21.6,6.8,1.6
13/04/1962,0,19.3,9.5,1.5
14/04/1962,0,19.2,7.5,0.4
15/04/1962,0,21.5,5.2,1.2
16/04/1962,0,23.6,6,1.3
17/04/1962,0,25.5,7.6,1.3
18/04/1962,0,25.8,7.4,1.4
19/04/1962,0,24.5,6.5,0.3
20/04/1962,0,21,8.3,0.7
21/04/1962,0,23.2,7.3,1.4
22/04/1962,0,25.8,7.3,0.5
23/04/1962,0,28.6,10.3,0.3
24/04/1962,0,25.8,8,0.8
25/04/1962,0,29.2,9.4,0.2
26/04/1962,0,30.4,10.8,0.2
27/04/1962,0,30.6,12.2,0.1
28/04/1962,0,22.1,13,0.1
29/04/1962,9.4,17.4,10.3,1.4
30/04/1962,0.2,17,3.7,0.7
1/05/1962,9.9,14.7,7.8,1.2
2/05/1962,1.4,16.8,4.8,1.1
3/05/1962,0,16.6,4.6,0.7
4/05/1962,0,17.1,3.3,0.7
5/05/1962,0,18.5,7,0.6
6/05/1962,0,17.9,7.9,0.9
7/05/1962,0,15.8,3.1,1.2
8/05/1962,0,16.9,8,0.5
9/05/1962,0,14.8,5.8,0.9
10/05/1962,0,15.2,3.3,0.5
11/05/1962,0,18.7,3.2,1.2
12/05/1962,0,19.3,2.6,0.6
13/05/1962,0,18.8,2.9,0.4
14/05/1962,0,19.4,1.4,0.7
15/05/1962,0.6,21.6,5.5,0.2
16/05/1962,0.2,13.2,10.6,0.6
17/05/1962,6.8,14.3,5.2,0.8
18/05/1962,1.1,15.1,8.5,0.8
19/05/1962,0,14.5,2.4,0.9
20/05/1962,0,15.8,1.9,0.7
21/05/1962,0,17.6,7.3,0.6
22/05/1962,16.5,14.2,8.8,0.6
23/05/1962,9.2,13,7.7,0.8
24/05/1962,5.6,12.5,7.7,0.7
25/05/1962,10.9,12.7,6.5,0.7
26/05/1962,2.2,13.7,6.7,0.7
27/05/1962,0,13.4,5.2,0.8
28/05/1962,0.5,13.9,7.7,0.5
29/05/1962,0,14.6,6.4,0.6
30/05/1962,0,15.3,5.3,0.6
31/05/1962,4.5,16.6,8.7,0.8
1/06/1962,1.7,18.9,7.8,0.5
2/06/1962,8.5,18.8,10.7,0.7
3/06/1962,2,16,8.9,0.7
4/06/1962,1.5,13.5,7.8,1.1
5/06/1962,1.4,14.7,5.2,0.7
6/06/1962,1.1,16.6,10.3,0.6
7/06/1962,0.2,15.6,8.1,0.7
8/06/1962,0.2,18.2,8.9,0.5
9/06/1962,0.2,13.8,9.4,0.8
10/06/1962,1,14.1,4.3,0.7
11/06/1962,0,15.2,7.5,0.7
12/06/1962,0,13.9,4.3,0.6
13/06/1962,0,15.2,5.7,0.7
14/06/1962,2.5,14.4,6.3,0.7
15/06/1962,0,14,6.4,0.6
16/06/1962,0,15,7.7,0.4
17/06/1962,0,12.4,8.7,0.6
18/06/1962,6.5,17.4,8.3,0.9
19/06/1962,0,18,10.3,0.3
20/06/1962,0.9,16,9.9,0.7
21/06/1962,0.3,14.5,8.4,0.7
22/06/1962,0,12.5,2,0.6
23/06/1962,0,14.2,3.1,0.6
24/06/1962,0,13.4,4.5,0.4
25/06/1962,1.1,12,6.7,0.8
26/06/1962,0.1,14.2,1.6,0.7
27/06/1962,0,13.9,0.2,0.6
28/06/1962,0,14.9,1.2,0.6
29/06/1962,0,17.8,6.5,0.3
30/06/1962,3.5,13.9,2.6,0.7
1/07/1962,0,14,3.4,0.6
2/07/1962,0,13.8,5.6,0.8
3/07/1962,0,14.7,8.9,0.7
4/07/1962,0,12.5,5.3,0.6
5/07/1962,0,11.8,8.1,0.6
6/07/1962,0,13,7,0.7
7/07/1962,0,10.8,3,0.7
8/07/1962,0,7.5,2,1
9/07/1962,0.1,14.6,-0.2,0.5
10/07/1962,0,16.7,2,0.5
11/07/1962,0,15.5,2.4,0.6
12/07/1962,0,13.9,-0.4,0.6
13/07/1962,0,12.8,-1,0.7
14/07/1962,0,13.5,-2.1,0.6
15/07/1962,0,12.5,3,0.6
16/07/1962,0,8.5,-1.7,0.6
17/07/1962,0,13.7,-2.5,0.5
18/07/1962,0,14.6,-0.9,0.5
19/07/1962,0,15.7,0.4,0.4
20/07/1962,0,14.8,5.1,0.4
21/07/1962,1.5,13.4,11.2,0.5
22/07/1962,15.7,17.8,9.5,1.2
23/07/1962,0.2,14.9,4.4,0.5
24/07/1962,9.3,13.4,8.4,0.8
25/07/1962,0.7,13.4,8.8,1.2
26/07/1962,2.1,13.7,7.2,1
27/07/1962,0,13.8,5.9,1.2
28/07/1962,0.1,14.8,8,0.8
29/07/1962,0,15.8,5.3,0.7
30/07/1962,0,16.5,6.7,0.6
31/07/1962,0.6,13.7,8.2,0.5
1/08/1962,5.8,9.9,5.4,0.8
2/08/1962,0.5,12.4,2.8,0.6
3/08/1962,0,14.4,6.4,0.9
4/08/1962,0,14.1,3.8,1
5/08/1962,0,12.9,0.3,0.7
6/08/1962,0,15.2,7.2,0.4
7/08/1962,1.6,13.8,7,1
8/08/1962,3.7,12.4,2,1
9/08/1962,0,14.1,6.7,0.6
10/08/1962,0,15.1,3.1,0.9
11/08/1962,0,15.4,4.6,0.5
12/08/1962,3.3,11.7,8,0.8
13/08/1962,6.5,14.2,8.5,1.3
14/08/1962,1.5,16.2,7,1.6
15/08/1962,0,17.4,3.5,1.9
16/08/1962,0,13,4.7,1.5
17/08/1962,0,15.6,1.1,2
18/08/1962,0,16.9,7.4,0.8
19/08/1962,4.9,12.4,8.8,0.9
20/08/1962,5,11.8,4.8,0.7
21/08/1962,1.1,11.2,1.4,1.8
22/08/1962,0.1,12.8,-0.8,1.9
23/08/1962,0,13.3,-1.1,2.1
24/08/1962,0,13.9,6,0.4
25/08/1962,4.1,14.5,1.8,1.6
26/08/1962,1.6,15.7,6.8,1.8
27/08/1962,0,23.3,5.6,0.4
28/08/1962,0,18.4,11.8,0.6
29/08/1962,0,17.3,6.7,0.5
30/08/1962,4.9,16.9,8,0.6
31/08/1962,0.5,15.4,6.6,2.1
1/09/1962,0,17.6,1.3,1.9
2/09/1962,0,22.4,5.6,1.8
3/09/1962,0,25.7,11,0.7
4/09/1962,0,26.9,12.8,0.3
5/09/1962,0,16.6,10.2,1.5
6/09/1962,0.1,16,7.3,1.6
7/09/1962,0.2,16.6,8.4,0.9
8/09/1962,0.7,16.5,4.7,2.1
9/09/1962,0,18.6,3.4,3.1
10/09/1962,0,22,6.2,2.1
11/09/1962,0,20,11.8,1.7
12/09/1962,0,16.8,5.7,1.7
13/09/1962,0,16.2,2.7,2.4
14/09/1962,8.3,17.1,2.7,1
15/09/1962,33,12.8,8.7,1.2
16/09/1962,6.5,19.6,8,3.3
17/09/1962,0,20.2,5.4,2.9
18/09/1962,0.3,20.9,6.4,3.9
19/09/1962,0,18.1,7.3,2.2
20/09/1962,0,17.1,6,2.4
21/09/1962,0,17.7,4.4,3.3
22/09/1962,0.5,20.6,3.2,3.5
23/09/1962,0.4,20.5,6.2,1.6
24/09/1962,2.3,21.4,11.3,3.4
25/09/1962,0.3,17,6.8,3
26/09/1962,0,19.2,4.2,1.8
27/09/1962,0.2,17.3,10.9,0.8
28/09/1962,1.1,13.1,3.4,1.8
29/09/1962,0.3,14.4,2.6,2.5
30/09/1962,1.5,16.5,2.5,3.5
1/10/1962,0,19.1,9.5,1.3
2/10/1962,0,14.2,4,1.5
3/10/1962,0,18.2,2.7,3.2
4/10/1962,1.8,21.4,7.6,1.3
5/10/1962,2.6,18.9,7.9,2.2
6/10/1962,0.1,15.2,8.2,0.6
7/10/1962,1.2,17.7,4.4,2
8/10/1962,1.6,18.5,6.3,2
9/10/1962,0.7,14.5,8.6,2.8
10/10/1962,0.1,16.9,3.9,2.9
11/10/1962,0,21.9,3.5,4.9
12/10/1962,0,22.5,8.5,0.6
13/10/1962,0.5,22.6,13.1,1.6
14/10/1962,0,17.9,9,2.4
15/10/1962,0,21.1,4,3.4
16/10/1962,0,22.9,6.4,1.7
17/10/1962,0.2,23.3,11.1,0.2
18/10/1962,0.6,21,7.9,2.9
19/10/1962,1.7,20.8,9.4,2.2
20/10/1962,1.8,21.7,14.3,3.7
21/10/1962,0.3,20.4,9.5,2.2
22/10/1962,0.6,19.8,3.1,3.4
23/10/1962,0.3,15.4,9.9,2
24/10/1962,0.5,16.5,6.6,2.8
25/10/1962,0.2,20,4.8,2.9
26/10/1962,0,27,8.9,3.1
27/10/1962,0,30.5,12.2,0
28/10/1962,0,23.4,8,3.6
29/10/1962,0.6,21,6.5,3.6
30/10/1962,0,23.1,3.6,3.2
31/10/1962,0,25.9,9.6,0.2
1/11/1962,0,20.6,8.2,3.2
2/11/1962,0.6,20,6.6,2.5
3/11/1962,0.4,19.2,4.6,2.6
4/11/1962,0,20.9,6,2.9
5/11/1962,0,25.1,6.3,3.8
6/11/1962,0,25.8,8.3,1.6
7/11/1962,3.2,18.4,13.3,1.5
8/11/1962,0.9,26.6,8.5,3.8
9/11/1962,0,28.1,12,0.8
10/11/1962,0,20.9,16.2,0.3
11/11/1962,8.9,23.6,9.5,4.2
12/11/1962,0,23.4,9.3,4.1
13/11/1962,0,23,9.4,3.8
14/11/1962,0,28.9,8.6,1
15/11/1962,0,30.9,19.6,0
16/11/1962,0,29.9,9.1,3.9
17/11/1962,0,34.1,14.6,0.8
18/11/1962,0,24.5,14.2,1.3
19/11/1962,0,35.6,8.3,2.3
20/11/1962,4.2,20.8,16.5,1.7
21/11/1962,3.2,21.7,10.3,2.6
22/11/1962,0.1,24.7,9.6,4.4
23/11/1962,0.1,26.8,8.7,3.2
24/11/1962,0,22.4,12,4.4
25/11/1962,0,26.1,6.7,2.8
26/11/1962,0,32.6,10.6,1.9
27/11/1962,0,32.9,13.8,3.6
28/11/1962,0,30.5,10.7,2.4
29/11/1962,0,34.5,11,3.1
30/11/1962,0,37.6,14,3.3
1/12/1962,0,41.6,20.7,1.2
2/12/1962,0.1,33.8,17.1,2.3
3/12/1962,3.3,19.1,13.3,1.9
4/12/1962,0.1,24.2,12.3,4.2
5/12/1962,0,21.7,10.8,4.5
6/12/1962,0,21.3,9.3,1.3
7/12/1962,1,25.7,11.6,3.2
8/12/1962,0.1,29.3,11.7,4.8
9/12/1962,0,27.1,11.3,4.3
10/12/1962,0,29.8,8.6,4.2
11/12/1962,1,19.6,11.3,2.5
12/12/1962,0.1,23.6,7.4,3.9
13/12/1962,0,23.6,10.7,2
14/12/1962,0,28.2,10.2,4.5
15/12/1962,0,32.4,13.2,4.6
16/12/1962,0,36.3,18.6,2.1
17/12/1962,0,37.8,12.4,2.6
18/12/1962,0,31.4,22.4,0
19/12/1962,0,28,11.4,4.4
20/12/1962,0,29,10,4.7
21/12/1962,0,33.9,11.6,4.5
22/12/1962,0,36,16.8,1.7
23/12/1962,1.3,36.2,20.4,2.7
24/12/1962,0.9,23.1,15.7,2.8
25/12/1962,0.1,28.4,10.1,1.5
26/12/1962,0,28.3,13.7,1.3
27/12/1962,0,26.2,16.8,0.9
28/12/1962,1.4,26.8,19.4,0.4
29/12/1962,6.2,29.3,19,4
30/12/1962,2,26.9,19.1,3.7
31/12/1962,16.1,30.7,19.1,5.2
1/01/1963,0,34.6,21.1,3.7
2/01/1963,22.8,26.1,20.1,3.8
3/01/1963,15.2,26.8,19,4.7
4/01/1963,0,27.3,11.7,4.5
5/01/1963,0,23.4,11.3,3.2
6/01/1963,1.1,25.6,11.9,4.4
7/01/1963,0,29.4,12.1,5
8/01/1963,0,31.9,13.3,5
9/01/1963,0,33.6,17.2,4.1
10/01/1963,0,35.1,18.3,3.2
11/01/1963,0,31.8,21.8,0.3
12/01/1963,0,31.8,18.7,2.9
13/01/1963,0,27.5,21.7,0.9
14/01/1963,15.9,22.4,13.2,4.9
15/01/1963,0,23.2,10.4,3.2
16/01/1963,0,25.3,10.9,4.5
17/01/1963,0,25.3,12.1,4
18/01/1963,0.1,24.5,10.7,4.1
19/01/1963,0,28.1,11.9,4.9
20/01/1963,0,32.7,12.2,3.4
21/01/1963,0,37.3,14,3.8
22/01/1963,0,39.4,18.6,2.3
23/01/1963,0,27.3,13.4,2.1
24/01/1963,0,34.4,13.1,4.1
25/01/1963,0.4,37,17.9,3.4
26/01/1963,0,35.1,21.1,3.5
27/01/1963,0,36.7,18.8,2.6
28/01/1963,2.6,24.1,20,1.1
29/01/1963,4.8,26.3,17.5,4.4
30/01/1963,0,31.5,14.3,3.4
31/01/1963,0,32,19.7,3.3
1/02/1963,0,34.3,20.1,4.4
2/02/1963,0,34,18.3,4.7
3/02/1963,0.2,28.3,16.8,4
4/02/1963,0,21.7,9.4,3.2
5/02/1963,0,25.4,9.7,3.4
6/02/1963,0,30.7,12.8,4.2
7/02/1963,0,35.3,14.9,3.3
8/02/1963,0,33,19.9,2.2
9/02/1963,0,28.5,13.7,0.2
10/02/1963,0,24.5,20.7,0.4
11/02/1963,0,31.2,16.4,2.8
12/02/1963,1,33.1,17.5,3.7
13/02/1963,0,26.9,19.3,0.3
14/02/1963,1.3,25.2,11,3.4
15/02/1963,0,21.8,10.4,2.8
16/02/1963,0,23.8,8.2,2.6
17/02/1963,0,28.9,10.1,3.3
18/02/1963,0,28.9,15.3,2.5
19/02/1963,0,23.9,10.4,1.9
20/02/1963,0,29.4,8.4,3.1
21/02/1963,0,36.5,14.1,0.4
22/02/1963,0,30.9,11.2,3.2
23/02/1963,0,30.4,10.6,3.1
24/02/1963,0,29,11.5,2.9
25/02/1963,0,30.4,9.7,2.8
26/02/1963,0,35.3,10.6,1.8
27/02/1963,0,38,18.2,0.3
28/02/1963,0,40.7,21.4,0.8
1/03/1963,0.9,32.7,24.2,0.3
2/03/1963,0,29.9,12.1,1.9
3/03/1963,0,33.3,13.3,3.1
4/03/1963,0,32.1,20.6,1.4
5/03/1963,0,36,17.4,2
6/03/1963,0,22.2,13.2,2.2
7/03/1963,0,24.6,10.2,2.2
8/03/1963,0,28.6,10.4,2.2
9/03/1963,0,29.6,16.1,0.6
10/03/1963,6.2,24.7,14.9,3.4
11/03/1963,0,24.1,9.5,2.6
12/03/1963,0,28.7,8,2.9
13/03/1963,0,31.8,13.7,3.1
14/03/1963,0,32.2,13.6,0.4
15/03/1963,3.4,27.2,14.2,2.6
16/03/1963,0.3,30.9,11.4,2.4
17/03/1963,0,30.7,14.4,1.3
18/03/1963,0,31.9,15.3,1.1
19/03/1963,0.1,29.8,17.6,1.1
20/03/1963,0,29.9,13.6,1.3
21/03/1963,0,30.9,17.3,2.1
22/03/1963,0,25,18.1,0.2
23/03/1963,46.3,19.8,17.4,1.4
24/03/1963,21.8,26.2,17.5,1.7
25/03/1963,6.8,22.3,18.1,1.9
26/03/1963,0.1,20.1,12.7,1.6
27/03/1963,0,19.8,6.9,3.1
28/03/1963,0,25.8,9.3,1.5
29/03/1963,0,28.8,14.6,2.4
30/03/1963,1.4,19.8,11.6,2.3
31/03/1963,1.3,19,5.6,2.6
1/04/1963,0,19.9,8.8,2.6
2/04/1963,0,20.9,8.5,2.3
3/04/1963,0,23.4,6.7,2.6
4/04/1963,0,19.3,6.8,2
5/04/1963,0,23.2,4.3,2
6/04/1963,0,25.9,6.2,1.6
7/04/1963,0,26.1,9,0.4
8/04/1963,0,27.3,8.7,1.4
9/04/1963,0,22.7,7.8,1.6
10/04/1963,0,20.2,6,1.4
11/04/1963,0,21.9,6.5,2.4
12/04/1963,0,22.6,6.7,1.4
13/04/1963,0,17.1,11.2,0.5
14/04/1963,0,18.3,4.4,0.7
15/04/1963,0,20.3,3.1,2.1
16/04/1963,0,20.1,4.1,2
17/04/1963,0,21.7,2.7,1.6
18/04/1963,0,22.4,6,1.1
19/04/1963,0,25.6,5.5,1
20/04/1963,0,22.5,9.4,0.4
21/04/1963,0,20.4,6,1
22/04/1963,0,23.1,6.5,1.2
23/04/1963,0,24.2,6.1,1.5
24/04/1963,0,23.7,11.2,0.3
25/04/1963,0,22.5,12.4,0.6
26/04/1963,0,25.8,13.1,0.4
27/04/1963,0,25.2,11.5,1.6
28/04/1963,0,23.9,14.6,0.5
29/04/1963,1.1,19.5,13.7,0.6
30/04/1963,11,17.7,12.3,1.1
1/05/1963,0.1,19.6,11.3,1.4
2/05/1963,0,18,7.2,1.7
3/05/1963,0,17.7,5.2,0.9
4/05/1963,0,16.6,4.9,1.1
5/05/1963,0,17.5,4.6,1.4
6/05/1963,0,20.3,5.8,0.7
7/05/1963,0,22.3,6.6,0.7
8/05/1963,0,23.7,7.9,0.4
9/05/1963,0,23.9,12.5,0.5
10/05/1963,0,24.4,12.4,0.5
11/05/1963,0,21.3,12.7,0.6
12/05/1963,6.4,19.7,14.5,1.5
13/05/1963,0,18.8,11.4,0.6
14/05/1963,6.4,18.1,15.3,0.9
15/05/1963,5.4,25,16,0.7
16/05/1963,40.7,18.7,15.2,0.9
17/05/1963,2.7,15.5,11.2,0.6
18/05/1963,0,17.2,10.2,0.9
19/05/1963,14.9,14.6,11.6,0.9
20/05/1963,11.1,15.1,11.4,1.1
21/05/1963,2.7,14.2,10.4,1
22/05/1963,0.2,14,6,0.8
23/05/1963,2,12.2,3,0.7
24/05/1963,0,13.1,4.2,0.7
25/05/1963,0,14.3,5.8,0.6
26/05/1963,8.6,11.2,8.6,0.5
27/05/1963,6.1,14.7,9.1,0.8
28/05/1963,1.9,13,5.3,0.7
29/05/1963,0.2,11.9,4.9,0.7
30/05/1963,2.6,10.7,6.6,0.6
31/05/1963,2.2,12.3,9.1,0.6
1/06/1963,0.4,13,9.6,0.8
2/06/1963,22,14.8,11.1,0.7
3/06/1963,5.5,15.9,11.2,1
4/06/1963,12.9,13.1,11,0.6
5/06/1963,9.6,15.1,9.9,0.7
6/06/1963,1,14.7,9.1,1
7/06/1963,2.1,12,8.8,0.6
8/06/1963,2.9,13.7,8.9,0.8
9/06/1963,0.1,14.2,6.8,1.1
10/06/1963,0.2,16.4,10.3,0.6
11/06/1963,0.6,16.7,9.3,0.8
12/06/1963,0.5,16.9,7.8,0.7
13/06/1963,0,15.9,4.9,0.7
